"","Date","Holiday","WeekDay","Month","Day","Year","wind_dir_trig_to_degrees","surface_air_temperature","total_precipitation","surface_wind_speed","to_east","to_west","Daily.Mean.PM2.5.Concentration","Daily.Max.1.hour.NO2.Concentration","holidaybin","Jan1st","month","day","first_day","to_north","Violent","Property"
"611",2015-09-02,NA,4,NA,NA,NA,60.0747612573016,300.378453572591,6.79545924790528e-08,2.99459391335646,1,0,22.25,NA,0,0,9,2,0,0,33,89
"612",2015-09-03,NA,5,NA,NA,NA,118.088375790427,299.830346425374,2.33765073022474e-06,3.92865727345149,1,0,22.55,30.6,0,0,9,3,0,1,40,73
"613",2015-09-04,NA,6,NA,NA,NA,-74.012968287938,300.426940917969,2.89165530276136e-06,4.15527889629205,0,1,22.85,31.4,0,0,9,4,0,0,43,87
"614",2015-09-05,"Labor Day Weekend",7,9,5,2015,-84.150007618809,297.031298319499,3.54573319801451e-06,4.59870879848798,0,1,9.85,9.6,1,1,9,5,0,0,41,95
"615",2015-09-06,"Labor Day Weekend",1,9,6,2015,-68.2544595682663,296.222688039144,2.50519231951668e-07,3.49461019535859,0,1,5.1,32.1,1,1,9,6,0,0,37,92
"616",2015-09-07,"Labor Day",2,9,7,2015,12.2855381092428,297.863432566325,7.19715899322182e-07,3.86689759294192,1,0,8.2,26.1,1,1,9,7,0,0,55,95
"617",2015-09-08,NA,3,NA,NA,NA,23.9808183058586,299.332191467285,1.71668645842309e-30,5.03105067213376,1,0,7.6,NA,0,0,9,8,0,0,41,86
"618",2015-09-09,NA,4,NA,NA,NA,17.6210832351801,300.126756032308,4.5251119142146e-06,4.81827208399773,1,0,7.4,NA,0,0,9,9,0,0,35,91
"619",2015-09-10,NA,5,NA,NA,NA,-0.260658778374442,297.255690256755,0.000145502795930952,4.2884868979454,0,1,7.5,NA,0,0,9,10,0,0,35,101
"620",2015-09-11,NA,6,NA,NA,NA,133.993133582962,293.794757843018,3.2446132536279e-07,5.43735434114933,1,0,6.8,NA,0,0,9,11,0,1,54,96
"621",2015-09-12,NA,7,NA,NA,NA,-9.66419343514131,294.437850952148,7.90754177918042e-05,5.50270128250122,0,1,8.1,30.7,0,0,9,12,0,0,44,85
"622",2015-09-13,NA,1,NA,NA,NA,115.691192873636,290.118274688721,2.75279028490634e-06,6.8622104326884,1,0,4.6,10,0,0,9,13,0,1,43,85
"623",2015-09-14,NA,2,NA,NA,NA,108.710769131021,289.763055165609,1.74567709824528e-10,6.83850434422493,1,0,6.65,45.6,0,0,9,14,0,1,28,100
"624",2015-09-15,NA,3,NA,NA,NA,94.8600093045568,293.731753031413,4.02528611868462e-30,3.53654584785302,1,0,10.5,53.8,0,0,9,15,0,1,39,98
"625",2015-09-16,NA,4,NA,NA,NA,16.5485758289089,295.598063151042,5.22401503780881e-30,2.07000102723638,1,0,13.6,56.5,0,0,9,16,0,0,50,81
"626",2015-09-17,NA,5,NA,NA,NA,18.5803895409048,295.638104756673,5.87165965865114e-29,2.98128484437863,1,0,16.35,47.6,0,0,9,17,0,0,43,109
"627",2015-09-18,NA,6,NA,NA,NA,4.15932232470342,295.249608357747,2.0237735043338e-08,3.93423417210579,1,0,14.1,NA,0,0,9,18,0,0,40,104
"628",2015-09-19,NA,7,NA,NA,NA,-0.891572880773706,295.499893188477,2.14225864123189e-06,5.76708251237869,0,1,10.1,19.3,0,0,9,19,0,0,34,80
"629",2015-09-20,NA,1,NA,NA,NA,-26.8692396596049,293.806543986003,1.49748000074131e-07,6.93222437302272,0,1,3.8,15.8,0,0,9,20,0,0,52,94
"630",2015-09-21,NA,2,NA,NA,NA,-138.467619327103,289.517075856527,1.64034881769513e-05,5.92761410276095,0,1,4.2,21.4,0,0,9,21,0,1,42,95
"631",2015-09-22,NA,3,NA,NA,NA,-131.804726905895,289.766548156738,3.84921942024145e-06,4.85593153039614,0,1,6.4,18.6,0,0,9,22,0,1,48,101
"632",2015-09-23,NA,4,NA,NA,NA,-132.562463060586,291.636547088623,2.01313326749405e-08,4.59616149465243,0,1,7.55,46.8,0,0,9,23,0,1,37,110
"633",2015-09-24,NA,5,NA,NA,NA,-121.441424156941,292.874735514323,7.1080527569093e-28,4.41070012748241,0,1,8.25,34,0,0,9,24,0,1,35,89
"634",2015-09-25,NA,6,NA,NA,NA,-96.8140624639526,291.894810994466,1.00333550287061e-07,6.87111675739288,0,1,6.85,21.4,0,0,9,25,0,1,37,94
"635",2015-09-26,NA,7,NA,NA,NA,-109.464791329936,290.173245747884,5.90028984232984e-09,7.22535500923793,0,1,5.35,10.5,0,0,9,26,0,1,29,87
"636",2015-09-27,NA,1,NA,NA,NA,-107.781625040049,289.2626953125,3.19361841243311e-06,6.60773766040802,0,1,5,10.3,0,0,9,27,0,1,44,85
"637",2015-09-28,NA,2,NA,NA,NA,-87.664265079006,292.094627380371,1.61178841153742e-05,5.37192666530609,0,1,6.95,21.2,0,0,9,28,0,0,36,102
"638",2015-09-29,NA,3,NA,NA,NA,-60.738219436754,294.999899546305,0.000212780203582952,6.02690736452738,0,1,7,24.3,0,0,9,29,0,0,35,95
"639",2015-09-30,NA,4,NA,NA,NA,75.1098763594783,294.532866160075,0.000839588453042476,8.59369756778081,1,0,2.9,14.5,0,0,9,30,0,0,32,98
"640",2015-10-01,NA,5,NA,NA,NA,-121.893558975094,286.169924418132,0.000213830552032353,8.17883241176605,0,1,3.05,14.4,0,0,10,1,1,1,26,98
"641",2015-10-02,NA,6,NA,NA,NA,-150.089889526067,283.479742685954,0.00052306669143339,9.10743135213852,0,1,2.85,10.2,0,0,10,2,0,1,37,89
"642",2015-10-03,NA,7,NA,NA,NA,-132.04026973108,282.579947153727,0.000281541918714841,11.7065231800079,0,1,2.4,8,0,0,10,3,0,1,33,56
"643",2015-10-04,NA,1,NA,NA,NA,-126.888612109428,284.279285430908,1.23213262478809e-05,8.99007771412531,0,1,5.6,11.4,0,0,10,4,0,1,20,75
"644",2015-10-05,NA,2,NA,NA,NA,-139.774493273446,285.903523763021,6.03921061307725e-09,5.24319941798846,0,1,7.5,31.3,0,0,10,5,0,1,37,99
"645",2015-10-06,NA,3,NA,NA,NA,104.408197489864,288.975757598877,4.0380656946134e-12,2.79452379296223,1,0,7.75,37.4,0,0,10,6,0,1,49,75
"646",2015-10-07,NA,4,NA,NA,NA,34.5482130188375,292.009731292725,1.73196783611237e-06,3.54018258303404,1,0,8.75,40.9,0,0,10,7,0,0,39,91
"647",2015-10-08,NA,5,NA,NA,NA,55.9818397526479,291.510229746501,2.51660670376926e-07,3.68076531589031,1,0,14.2,36.3,0,0,10,8,0,0,40,77
"648",2015-10-09,NA,6,NA,NA,NA,29.0995960846327,292.200701395671,3.55218900362312e-05,6.6766735514005,1,0,11.25,26.2,0,0,10,9,0,0,42,101
"649",2015-10-10,NA,7,NA,NA,NA,-8.96655878657763,287.102806091309,8.50326626671468e-07,5.85416788359483,0,1,6.25,31.7,0,0,10,10,0,0,43,81
"650",2015-10-11,NA,1,NA,NA,NA,44.6079504256731,286.444079081217,1.30220413535985e-22,3.41295927762985,1,0,8.35,33,0,0,10,11,0,0,31,89
"651",2015-10-12,"Columbus Day",2,10,12,2015,28.692860667207,288.660090128581,7.177157213362e-17,4.53631770610809,1,0,10.9,44.1,1,1,10,12,0,0,37,75
"652",2015-10-13,NA,3,NA,NA,NA,41.5361991044208,289.877530415853,3.52360463390748e-05,6.2168999115626,1,0,8.95,32.4,0,0,10,13,0,0,40,87
"653",2015-10-14,NA,4,NA,NA,NA,107.289504253452,288.156293233236,1.92392812436992e-06,6.25398073593775,1,0,5.25,22.8,0,0,10,14,0,1,40,94
"654",2015-10-15,NA,5,NA,NA,NA,112.558197604851,285.739557902018,4.59039989584668e-08,5.84265752633413,1,0,5.85,37.3,0,0,10,15,0,1,40,89
"655",2015-10-16,NA,6,NA,NA,NA,91.7799824921228,285.487567901611,7.78633482060968e-09,6.85896029074987,1,0,6.35,28.4,0,0,10,16,0,1,31,85
"656",2015-10-17,NA,7,NA,NA,NA,125.87435973299,282.264040629069,4.30560832616796e-07,6.83402176698049,1,0,4.3,19.1,0,0,10,17,0,1,28,82
"657",2015-10-18,NA,1,NA,NA,NA,134.518688368691,278.228739420573,1.30769058159785e-06,6.75869963566462,1,0,4.4,16.8,0,0,10,18,0,1,33,81
"658",2015-10-19,NA,2,NA,NA,NA,117.271603704427,278.515277862549,1.66570377063228e-08,4.44812531769276,1,0,5.75,27.5,0,0,10,19,0,1,33,72
"659",2015-10-20,NA,3,NA,NA,NA,37.2355507203636,283.449876149495,6.83016634756428e-10,6.3307562371095,1,0,NA,NA,0,0,10,20,0,0,37,102
"660",2015-10-21,NA,4,NA,NA,NA,18.1538200841307,288.175744374593,1.63528721404848e-15,3.98483080416918,1,0,NA,NA,0,0,10,21,0,0,38,101
"661",2015-10-22,NA,5,NA,NA,NA,46.7768932191155,289.795433044434,2.29930567498348e-07,5.4808737039566,1,0,15.2,NA,0,0,10,22,0,0,41,90
"662",2015-10-23,NA,6,NA,NA,NA,-29.9963881748643,288.048871358236,1.97079421856057e-08,6.98604396979014,0,1,6.2,39.7,0,0,10,23,0,0,41,109
"663",2015-10-24,NA,7,NA,NA,NA,-69.6678467513287,282.98095703125,3.03181003219191e-10,6.068909684817,0,1,5.55,19.9,0,0,10,24,0,0,30,88
"664",2015-10-25,NA,1,NA,NA,NA,60.6585117037297,286.556159973145,1.73627568074153e-05,7.63203763961792,1,0,5,13.2,0,0,10,25,0,0,52,71
"665",2015-10-26,NA,2,NA,NA,NA,17.2869041652673,283.262142181396,3.06033635936047e-11,5.44850822289785,1,0,5.55,32.1,0,0,10,26,0,0,34,90
"666",2015-10-27,NA,3,NA,NA,NA,-87.8262681114779,282.284899393717,5.31412083966863e-08,4.30027029911677,0,1,7.55,23.9,0,0,10,27,0,0,39,97
"667",2015-10-28,NA,4,NA,NA,NA,-65.093635780944,287.542811075846,0.000240363335857789,11.3197717666626,0,1,3.75,22.3,0,0,10,28,0,0,35,97
"668",2015-10-29,NA,5,NA,NA,NA,54.6861009363202,290.431350708008,6.83675252460085e-05,8.80988840262095,1,0,4.7,26,0,0,10,29,0,0,33,86
"669",2015-10-30,NA,6,NA,NA,NA,126.389577979143,283.080136617025,1.72505590276421e-08,7.15936567385991,1,0,5.45,20.8,0,0,10,30,0,1,46,107
"670",2015-10-31,NA,7,NA,NA,NA,13.5005791904274,281.004906972249,7.08839577312492e-10,5.21175326903661,1,0,7.3,19.8,0,0,10,31,0,0,48,70
"671",2015-11-01,NA,1,NA,NA,NA,34.4527592782407,285.419584910075,9.76348757993998e-06,6.89808666706085,1,0,13.5,28.3,0,0,11,1,1,0,51,84
"672",2015-11-02,NA,2,NA,NA,NA,75.5067972655094,287.247147878011,1.79222876504491e-12,3.90810569624106,1,0,11.45,45.4,0,0,11,2,0,0,42,95
"673",2015-11-03,NA,3,NA,NA,NA,73.2659270594847,287.878030141195,6.26287761304571e-21,1.65478037297726,1,0,15.75,54,0,0,11,3,0,0,40,89
"674",2015-11-04,NA,4,NA,NA,NA,-12.5525181225147,289.477044423421,0,3.51944281657537,0,1,19.7,60.3,0,0,11,4,0,0,38,77
"675",2015-11-05,NA,5,NA,NA,NA,-0.0363913445012587,289.522857666016,1.16989541492085e-05,4.79323593775431,0,1,20.65,41,0,0,11,5,0,0,45,100
"676",2015-11-06,NA,6,NA,NA,NA,21.0916420623343,291.9026222229,2.06946292848897e-05,7.799154261748,1,0,10.6,26.5,0,0,11,6,0,0,34,124
"677",2015-11-07,NA,7,NA,NA,NA,121.240522939768,289.289759318034,8.89356866197455e-06,6.58132280906041,1,0,6.6,20.7,0,0,11,7,0,1,38,74
"678",2015-11-08,NA,1,NA,NA,NA,131.383700461417,282.372013092041,3.22895636154878e-09,5.70472596585751,1,0,6.65,35.2,0,0,11,8,0,1,38,65
"679",2015-11-09,NA,2,NA,NA,NA,-32.6041387499293,281.330660502116,4.18360328037523e-06,2.96707394719124,0,1,12.3,31.1,0,0,11,9,0,0,33,85
"680",2015-11-10,NA,3,NA,NA,NA,-86.7773131935431,285.073432922363,0.000383403773109118,7.21447377403577,0,1,3.85,21.4,0,0,11,10,0,0,28,91
"681",2015-11-11,"Veterans Day",4,11,11,2015,126.134401286643,285.133791605632,1.10742378941116e-05,8.74517146746317,1,0,5.4,18.8,1,1,11,11,0,1,33,79
"682",2015-11-12,NA,5,NA,NA,NA,13.8772460839421,284.648433685303,4.11000689079325e-05,6.63437191645304,1,0,13.35,42,0,0,11,12,0,0,46,81
"683",2015-11-13,NA,6,NA,NA,NA,99.0562456007626,283.431058247884,1.50431362181772e-08,11.0952548980713,1,0,4.4,15.1,0,0,11,13,0,1,30,83
"684",2015-11-14,NA,7,NA,NA,NA,117.112836805914,279.624605814616,6.75834463947922e-08,9.97885793447495,1,0,3.2,20.1,0,0,11,14,0,1,34,60
"685",2015-11-15,NA,1,NA,NA,NA,88.1769733319243,280.720892588298,1.07573209600875e-11,6.70598451296488,1,0,6.2,33.9,0,0,11,15,0,0,51,84
"686",2015-11-16,NA,2,NA,NA,NA,101.478241291489,285.023764292399,1.2509188255143e-23,6.17713943123817,1,0,8.4,50.5,0,0,11,16,0,1,36,76
"687",2015-11-17,NA,3,NA,NA,NA,-63.4319526990995,283.931596120199,2.84741566539715e-11,7.06050415833791,0,1,7.55,38.3,0,0,11,17,0,0,23,100
"688",2015-11-18,NA,4,NA,NA,NA,-67.2835029900251,282.819128672282,5.30753555949559e-06,8.36723730961482,0,1,4.7,32.9,0,0,11,18,0,0,40,88
"689",2015-11-19,NA,5,NA,NA,NA,-24.1341921989199,287.883824666341,0.000259583456985032,8.51372487346331,0,1,4.25,32.5,0,0,11,19,0,0,32,114
"690",2015-11-20,NA,6,NA,NA,NA,135.685399628198,282.853337605794,7.829415997751e-07,8.23921764890353,1,0,4.25,39.6,0,0,11,20,0,1,26,105
"691",2015-11-21,NA,7,NA,NA,NA,-29.0517505672249,278.765305836995,1.08281222232953e-08,6.3021803299586,0,1,6.1,30.2,0,0,11,21,0,0,48,96
"692",2015-11-22,NA,1,NA,NA,NA,96.1225488526905,278.602663675944,8.28645359736887e-07,8.50498427947362,1,0,4.95,21.7,0,0,11,22,0,1,29,81
"693",2015-11-23,NA,2,NA,NA,NA,136.797286616583,273.113824208577,3.04207503631915e-09,7.9060316781203,1,0,4.4,NA,0,0,11,23,0,1,29,78
"694",2015-11-24,NA,3,NA,NA,NA,69.6215660292013,276.312313079834,4.92044354890216e-08,4.53326307733854,1,0,12.1,41.1,0,0,11,24,0,0,30,95
"695",2015-11-25,"Thanksgiving Eve",4,11,25,2015,-75.3822528681313,278.477233886719,8.59741827597234e-11,5.9290381471316,0,1,15.2,37.4,1,1,11,25,0,0,31,79
"696",2015-11-26,"Thanksgiving Day",5,11,26,2015,-34.8565474476286,280.824797312419,7.25275647928125e-07,5.39916198452314,0,1,15.9,42.8,1,1,11,26,0,0,31,59
"697",2015-11-27,NA,6,NA,NA,NA,18.7930087912308,283.718308766683,2.59274449820879e-06,5.15578067302704,1,0,18.8,45.6,0,0,11,27,0,0,42,82
"698",2015-11-28,NA,7,NA,NA,NA,85.9370207250802,285.936300913493,4.95215058056925e-06,5.15954327583313,1,0,15.3,39.2,0,0,11,28,0,0,47,98
"699",2015-11-29,NA,1,NA,NA,NA,-158.084596162689,280.287180582682,0.000116521944271142,5.38621189196904,0,1,6.2,16.8,0,0,11,29,0,1,33,63
"700",2015-11-30,NA,2,NA,NA,NA,-138.483849468695,275.548572540283,3.27622814468903e-05,5.94133563836416,0,1,6.5,26.7,0,0,11,30,0,1,23,98
"701",2015-12-01,NA,3,NA,NA,NA,-66.6923915069946,279.422373453776,0.000154279948522647,3.61535723507404,0,1,5.2,30.4,0,0,12,1,1,0,33,84
"702",2015-12-02,NA,4,NA,NA,NA,7.50862916930453,282.09790802002,9.94596630334854e-05,5.06175430615743,1,0,8.6,23.6,0,0,12,2,0,0,28,90
"703",2015-12-03,NA,5,NA,NA,NA,114.301579813351,279.135639190674,2.39045978863336e-07,9.30363170305888,1,0,5.5,18.3,0,0,12,3,0,1,26,77
"704",2015-12-04,NA,6,NA,NA,NA,112.061860386546,277.313326517741,5.7529728536565e-08,6.56663232048353,1,0,11.7,34,0,0,12,4,0,1,34,78
"705",2015-12-05,NA,7,NA,NA,NA,-53.0935891211478,277.868743896484,2.9633666738064e-08,4.23533926904202,0,1,19.2,31.9,0,0,12,5,0,0,21,66
"706",2015-12-06,NA,1,NA,NA,NA,13.7476451709179,278.644299825033,2.01348191847222e-24,1.50972558682164,1,0,30.7,33,0,0,12,6,0,0,45,67
"707",2015-12-07,NA,2,NA,NA,NA,106.500734792179,279.663550059001,2.05346409022004e-09,3.80346130331357,1,0,18.4,41.7,0,0,12,7,0,1,32,73
"708",2015-12-08,NA,3,NA,NA,NA,86.0821416048516,278.318422953288,1.61754839198928e-08,4.81675410270691,1,0,22.9,42.9,0,0,12,8,0,0,30,78
"709",2015-12-09,NA,4,NA,NA,NA,-26.0678088328209,277.736047108968,4.05103701694998e-06,5.27854376037916,0,1,31.45,36.7,0,0,12,9,0,0,40,91
"710",2015-12-10,NA,5,NA,NA,NA,47.0487889340213,281.458389282227,9.07178106975456e-06,4.0482844611009,1,0,27.6,50.5,0,0,12,10,0,0,37,101
"711",2015-12-11,NA,6,NA,NA,NA,21.6301627364939,283.22073618571,1.25127908271831e-06,5.62774859865506,1,0,31.5,48,0,0,12,11,0,0,57,78
"712",2015-12-12,NA,7,NA,NA,NA,32.6091326238652,287.280821482341,1.57120439325809e-07,3.32688286403815,1,0,34.5,55.9,0,0,12,12,0,0,56,98
"713",2015-12-13,NA,1,NA,NA,NA,53.8160288502812,289.769055684408,3.47053510733665e-07,5.07985543708007,1,0,30.65,47.3,0,0,12,13,0,0,42,74
"714",2015-12-14,NA,2,NA,NA,NA,-4.30129296760281,288.120110829671,2.05177445119868e-05,8.58460442225138,0,1,12.55,29.2,0,0,12,14,0,0,31,91
"715",2015-12-15,NA,3,NA,NA,NA,94.6465878932945,286.170358022054,2.27916298930116e-05,10.4724365075429,1,0,2.95,19.1,0,0,12,15,0,1,27,118
"716",2015-12-16,NA,4,NA,NA,NA,45.9552842661154,280.24524307251,1.07193136500427e-06,5.67175936698914,1,0,4.5,20.4,0,0,12,16,0,0,36,92
"717",2015-12-17,NA,5,NA,NA,NA,-16.100351556846,281.171709696452,0.000114535559987416,4.91673990090688,0,1,7.45,29.3,0,0,12,17,0,0,26,78
"718",2015-12-18,NA,6,NA,NA,NA,127.6273594106,277.852216084798,2.67258296086463e-06,7.78420708576838,1,0,10.9,13,0,0,12,18,0,1,39,87
"719",2015-12-19,NA,7,NA,NA,NA,97.0512371948441,273.011384328206,3.16486909272366e-07,9.10576876004537,1,0,5.6,21.5,0,0,12,19,0,1,47,67
"720",2015-12-20,NA,1,NA,NA,NA,87.4246281716206,273.565500895182,3.89390010978133e-10,5.61173235376676,1,0,6.9,29.2,0,0,12,20,0,0,47,81
"721",2015-12-21,NA,2,NA,NA,NA,10.1145922561754,277.485641479492,5.56358201074524e-10,8.20778451363246,1,0,6.55,30.1,0,0,12,21,0,0,42,91
"722",2015-12-22,NA,3,NA,NA,NA,18.5260162714382,283.557019551595,1.77759695247914e-05,6.91215654214223,1,0,9.65,34.3,0,0,12,22,0,0,38,87
"723",2015-12-23,NA,4,NA,NA,NA,-25.7119953158013,285.873608907064,0.000171276430288951,6.41085836291313,0,1,6.7,29.5,0,0,12,23,0,0,32,81
"724",2015-12-24,"Christmas Eve",5,12,24,2015,31.5306610802865,291.755621592204,5.98327411959569e-05,9.48681407173475,1,0,3.65,25.3,1,1,12,24,0,0,28,88
"725",2015-12-25,"Christmas Day",6,12,25,2015,-6.02555160855655,289.115697224935,0.000314506894946154,4.14780580500762,0,1,6.2,17.6,1,1,12,25,0,0,33,61
"726",2015-12-26,NA,7,NA,NA,NA,-128.128482713552,284.571072896322,8.0183138531235e-05,7.80429885784785,0,1,5.25,14.2,0,0,12,26,0,1,35,82
"727",2015-12-27,NA,1,NA,NA,NA,7.19681346457704,285.457263946533,3.62469843177375e-05,7.10778035720189,1,0,4.45,16.7,0,0,12,27,0,0,45,70
"728",2015-12-28,NA,2,NA,NA,NA,-43.6841597334011,278.622772216797,1.7633657080296e-05,8.72323143482208,0,1,2.45,18.2,0,0,12,28,0,0,33,85
"729",2015-12-29,NA,3,NA,NA,NA,1.30706893177814,279.813980102539,0.000255566594811777,6.88507415850957,1,0,4.45,25.1,0,0,12,29,0,0,36,79
"730",2015-12-30,NA,4,NA,NA,NA,-65.9646328293405,280.882926940918,4.60348868121703e-05,3.5595516761144,0,1,13.7,21.3,0,0,12,30,0,0,35,81
"731",2015-12-31,"New Year’s Eve",5,12,31,2015,123.162113341817,280.358982086182,3.83804914842282e-06,5.8621617158254,1,0,6.8,16.9,1,1,12,31,0,1,25,67
"732",2016-01-01,"New Year's Day",6,1,1,2016,126.036385414833,275.565863291423,4.89847072534152e-08,6.72199151913325,1,0,7.2,19.8,1,1,1,1,1,1,53,95
"733",2016-01-02,NA,7,NA,NA,NA,105.148463287765,274.219435373942,1.70048500025034e-08,6.53232536713282,1,0,8.7,37.7,0,0,1,2,0,1,42,58
"734",2016-01-03,NA,1,NA,NA,NA,85.1611772906756,275.881615956624,2.33585713734404e-09,6.93779639403025,1,0,10.5,32.6,0,0,1,3,0,0,24,77
"735",2016-01-04,NA,2,NA,NA,NA,153.712378113347,271.041954040527,1.39631993079092e-07,8.5325310031573,1,0,3.2,20.5,0,0,1,4,0,1,19,87
"736",2016-01-05,NA,3,NA,NA,NA,171.55655112774,265.300422668457,2.03017869182531e-09,7.41577136019866,1,0,7.8,35.3,0,0,1,5,0,1,37,72
"737",2016-01-06,NA,4,NA,NA,NA,35.3149699661229,270.502571105957,7.95584958361889e-26,2.29214718441168,1,0,19.55,42.3,0,0,1,6,0,0,31,78
"738",2016-01-07,NA,5,NA,NA,NA,-56.7034316120871,273.238897959391,1.75831708945322e-06,2.10008661945661,0,1,23.6,41.6,0,0,1,7,0,0,45,81
"739",2016-01-08,NA,6,NA,NA,NA,-116.177823248964,275.222882588704,1.15626219970485e-05,3.06949584682783,0,1,20.3,40.2,0,0,1,8,0,1,41,99
"740",2016-01-09,NA,7,NA,NA,NA,-70.8559718816983,276.91167195638,1.08545452045898e-05,4.71714909871419,0,1,11.75,35.5,0,0,1,9,0,0,38,75
"741",2016-01-10,NA,1,NA,NA,NA,-6.06614579228852,283.095615386963,0.000378451542208798,12.4833085139592,0,1,1.8,14.8,0,0,1,10,0,0,38,66
"742",2016-01-11,NA,2,NA,NA,NA,108.238923440897,270.422124226888,4.48466331663215e-08,9.93387001752853,1,0,3.3,28.3,0,0,1,11,0,1,31,68
"743",2016-01-12,NA,3,NA,NA,NA,37.642750613085,272.107772827148,5.96563826348064e-06,6.7989993840456,1,0,6.6,36.3,0,0,1,12,0,0,38,92
"744",2016-01-13,NA,4,NA,NA,NA,104.998300740207,266.777517954508,1.13370909105015e-07,10.057876487573,1,0,7.7,23.8,0,0,1,13,0,1,29,76
"745",2016-01-14,NA,5,NA,NA,NA,51.0114011605972,271.639177958171,1.76184068631961e-07,5.31216943760713,1,0,11.65,48.4,0,0,1,14,0,0,35,85
"746",2016-01-15,NA,6,NA,NA,NA,14.3431168779294,276.376637776693,3.52909447166178e-06,5.73185176650683,1,0,18.4,58.6,0,0,1,15,0,0,37,76
"747",2016-01-16,NA,7,NA,NA,NA,37.701153671145,278.051124572754,0.000115119826584002,7.69884554545085,1,0,10.35,21.4,0,0,1,16,0,0,43,74
"748",2016-01-17,NA,1,NA,NA,NA,115.267224516729,273.254089355469,1.19365904538427e-05,5.25680153568586,1,0,8.75,22.5,0,0,1,17,0,1,47,63
"749",2016-01-18,"Martin Luther King, Jr. Day",2,1,18,2016,113.817768434529,266.599547068278,2.75058103701061e-07,10.9751909573873,1,0,6.15,12.9,1,1,1,18,0,1,22,71
"750",2016-01-19,NA,3,NA,NA,NA,114.233354361751,263.268884023031,2.3553411665489e-08,10.5937016407649,1,0,7.15,14.6,0,0,1,19,0,1,36,77
"751",2016-01-20,NA,4,NA,NA,NA,116.756536516086,265.616653442383,2.91745736073305e-06,6.4664518237114,1,0,11.85,24.7,0,0,1,20,0,1,25,63
"752",2016-01-21,NA,5,NA,NA,NA,124.583067611561,268.408580780029,7.28805062868987e-06,6.46989939610163,1,0,14.85,NA,0,0,1,21,0,1,19,71
"753",2016-01-22,NA,6,NA,NA,NA,-5.93138983391657,267.275937398275,6.77953962622269e-05,6.17590334018071,0,1,11.75,26.3,0,0,1,22,0,0,17,72
"754",2016-01-23,NA,7,NA,NA,NA,-109.588235950307,267.435921986898,0.000601410865783691,13.8584265708923,0,1,3.6,11.6,0,0,1,23,0,1,8,24
"755",2016-01-24,NA,1,NA,NA,NA,145.173548883794,266.333211263021,7.34805665695344e-06,9.94218460718791,1,0,9.65,54.5,0,0,1,24,0,1,14,28
"756",2016-01-25,NA,2,NA,NA,NA,18.3183953837256,269.146722157796,1.55399214825679e-13,5.45188897848129,1,0,27.6,56.9,0,0,1,25,0,0,30,28
"757",2016-01-26,NA,3,NA,NA,NA,13.7639943562609,273.763474782308,1.59979759425018e-05,7.85318752129873,1,0,22.1,68.3,0,0,1,26,0,0,29,37
"758",2016-01-27,NA,4,NA,NA,NA,117.810053983261,275.347920735677,1.31239327553582e-06,8.12275882562002,1,0,9.8,51.9,0,0,1,27,0,1,35,51
"759",2016-01-28,NA,5,NA,NA,NA,66.1903059873395,271.211470286051,3.51383319931279e-08,3.60151029874881,1,0,18.5,48.8,0,0,1,28,0,0,24,62
"760",2016-01-29,NA,6,NA,NA,NA,89.6437232638703,272.482606252034,5.64181732443103e-07,9.4201568365097,1,0,9.85,50.1,0,0,1,29,0,0,33,56
"761",2016-01-30,NA,7,NA,NA,NA,69.7177734939579,270.034994761149,4.3895737429939e-09,7.10890071590741,1,0,10.75,40.7,0,0,1,30,0,0,20,66
"762",2016-01-31,NA,1,NA,NA,NA,20.9459919625896,276.886637369792,3.9838663529995e-10,7.6601065993309,1,0,21.05,54.8,0,0,1,31,0,0,35,66
"763",2016-02-01,NA,2,NA,NA,NA,85.2043843949917,280.1404393514,9.76893396682499e-05,8.49456576506297,1,0,11.45,50.6,0,0,2,1,1,0,36,57
"764",2016-02-02,NA,3,NA,NA,NA,-113.789264924569,277.086908976237,1.7186420453591e-06,5.77207630872726,0,1,9.3,36.9,0,0,2,2,0,1,28,72
"765",2016-02-03,NA,4,NA,NA,NA,-17.7767932522817,279.283884684245,0.000367929791962651,8.95046985149384,0,1,7.2,41.3,0,0,2,3,0,0,37,57
"766",2016-02-04,NA,5,NA,NA,NA,114.572548113316,281.050947825114,3.34010201944087e-05,7.58881171544393,1,0,6.8,30.8,0,0,2,4,0,1,17,60
"767",2016-02-05,NA,6,NA,NA,NA,146.58881866194,274.816022237142,4.72718620585511e-05,8.58016659816106,1,0,6.1,NA,0,0,2,5,0,1,30,61
"768",2016-02-06,NA,7,NA,NA,NA,71.8561523122874,273.269083658854,9.16063521335294e-10,5.12436921397845,1,0,11,35.2,0,0,2,6,0,0,34,56
"769",2016-02-07,NA,1,NA,NA,NA,-2.08730371420945,274.922692616781,4.82191196759965e-12,4.01988281309605,0,1,15.45,35.6,0,0,2,7,0,0,28,62
"770",2016-02-08,NA,2,NA,NA,NA,-117.996186686622,275.65983581543,1.94131312518884e-05,5.94809897740682,0,1,12.8,31.8,0,0,2,8,0,1,45,62
"771",2016-02-09,NA,3,NA,NA,NA,-28.5030584557085,273.260265350342,0.000121416834493478,5.03743030130863,0,1,5.4,26.2,0,0,2,9,0,0,20,61
